sponsor,state,value
226028959,RI,12136.0
226028959,SC,38052.0
226028959,TN,131973.0
226028959,TX,1557670.0
226028959,UT,91923.0
226028959,VA,214700.0
226028959,VT,15000.0
226028959,WA,143696.0
226028959,WI,32368.0
226028959,WV,11299.0
231352588,IL,12000.0
231352588,MD,102054.0
231352588,NC,10592.0
231352588,PA,3946661.0
231433899,PA,34260.0
231500085,AL,12850.0
231500085,AZ,50000.0
231500085,CA,99070.0
231500085,CT,80000.0
231500085,DC,87752.0
231500085,DE,10000.0
231500085,FL,96300.0
231500085,GA,7500.0
231500085,HI,47000.0
231500085,IA,26210.0
231500085,IL,10945.0
231500085,LA,18000.0
231500085,MA,332255.0
231500085,MD,10501.0
231500085,NJ,133033.0
231500085,NM,7000.0
231500085,NY,6164205.0
231500085,OH,10000.0
231500085,PA,15525167.0
231500085,RI,99000.0
231500085,SC,12000.0
231500085,TX,8050.0
231500085,UT,5400.0
231500085,WA,10133.0
231581832,AL,97250.0
231581832,AZ,10000.0
231581832,CA,316200.0
231581832,CO,10000.0
231581832,CT,85250.0
231581832,DC,28000.0
231581832,DE,15000.0
231581832,FL,113239.0
231581832,GA,11000.0
231581832,HI,5000.0
231581832,ID,7423.0
231581832,IL,18768.0
231581832,IN,30000.0
231581832,MA,352000.0
231581832,MD,270750.0
231581832,ME,37500.0
231581832,MI,6500.0
231581832,MS,14000.0
231581832,MT,12000.0
231581832,NC,5000.0
231581832,NH,10000.0
231581832,NJ,1061104.0
231581832,NM,5000.0
231581832,NY,1234502.0
231581832,OR,8000.0
231581832,PA,19230727.0
231581832,PR,50000.0
231581832,RI,247124.0
231581832,TX,105000.0
231581832,VA,510860.0
231581832,VT,13365.0
231581832,WA,1312000.0
231660797,PA,336149.0
231686634,CA,7500.0
231686634,CO,10000.0
231686634,NJ,100000.0
231686634,NY,178775.0
231686634,PA,3005542.0
231686634,WV,5225.0
231968136,CA,12000.0
231968136,CT,109000.0
231968136,DC,8000.0
231968136,GA,30000.0
231968136,NJ,7900.0
231968136,PA,330605.0
232047297,NJ,10000.0
232047297,NY,10000.0
232047297,PA,294700.0
232303925,PA,23687.0
232657933,CA,8500.0
232657933,DC,29968.0
232657933,DE,10054.0
232657933,NY,69938.0
232657933,PA,8976564.0
232657933,TN,13950.0
232657933,TX,11772.0
232657933,WA,10000.0
232765498,AK,600000.0
232765498,AZ,10000.0
232765498,CA,5000.0
232765498,CT,70000.0
232765498,DC,50000.0
232765498,FL,401252.0
232765498,GA,288000.0
232765498,MD,100550.0
232765498,ME,509773.0
232765498,NC,218000.0
232765498,NH,5000.0
232765498,NJ,50000.0
232765498,NY,557000.0
232765498,OH,7000.0
232765498,PA,4355144.0
232765498,TN,509000.0
232765498,TX,234500.0
232765498,VA,104000.0
232765498,WA,25000.0
232765498,WI,50000.0
232890364,PA,207000.0
232982141,PA,1873885.0
233070457,CA,10000.0
233070457,PA,207356.0
233102612,AL,125000.0
233102612,CO,232250.0
233102612,CT,5000.0
233102612,DC,5000.0
233102612,DE,16900.0
233102612,FL,82000.0
233102612,GA,6000.0
233102612,IL,12500.0
233102612,MA,10000.0
233102612,MD,25000.0
233102612,ME,5000.0
233102612,MN,31200.0
233102612,MO,8000.0
233102612,NY,17000.0
233102612,OH,52500.0
233102612,OR,20000.0
233102612,PA,2689497.0
233102612,TN,10600.0
233102612,TX,9250.0
233102612,VA,101700.0
236299868,DC,43100.0
236299868,IL,5000.0
236299868,MD,7034.0
236299868,ME,15851.0
236299868,NY,22835.0
236299868,PA,5024053.0
236299868,TN,7835.0
236299868,TX,5000.0
236299868,VA,5000.0
236396949,NY,1010088.0
236396949,PA,892672.0
236805376,PA,13218.0
237009135,AL,62000.0
237009135,CA,1030000.0
237009135,CO,84050.0
237009135,CT,157577.0
237009135,DC,331000.0
237009135,FL,266500.0
237009135,GA,26577.0
237009135,IA,34150.0
237009135,IL,10000.0
237009135,IN,96863.0
237009135,KS,313488.0
237009135,MD,164750.0
237009135,ME,25000.0
237009135,MI,20000.0
237009135,MN,6800.0
237009135,MO,10000.0
237009135,NC,553335.0
237009135,ND,51250.0
237009135,NJ,20000.0
237009135,NM,10000.0
237009135,NY,211927.0
237009135,OH,170000.0
237009135,OK,5500.0
237009135,OR,15500.0
237009135,PA,23000.0
237009135,SC,132000.0
237009135,TN,36750.0
237009135,TX,139863.0
237009135,VA,26219273.0
237009135,WI,10000.0
237009135,WV,40000.0
237026859,CA,8000.0
237026859,CT,20000.0
237026859,DC,6698.0
237026859,MA,15000.0
237026859,MI,6698.0
237026859,NH,12000.0
237026859,NJ,6000.0
237026859,NY,26372935.0
237026859,SC,50000.0
237026859,VA,13396.0
237069988,ID,6784.0
237069988,WA,567467.0
237072762,CA,7540882.0
237073022,IL,0.0
237073022,MO,0.0
237079002,MN,4823658.0
237084946,OH,87563.0
237094836,MN,587451.0
237100537,MA,168360.0
237102632,NY,279099.0
237107693,DC,91300.0
237107693,FL,52300.0
237107693,GA,282834.0
237107693,HI,5000.0
237107693,IL,5000.0
237107693,LA,100000.0
237107693,MA,5100.0
237107693,MD,405000.0
237107693,NC,3181173.0
237107693,NJ,75000.0
237107693,NY,512898.0
237107693,OH,40000.0
237107693,RI,5000.0
237107693,VA,35000.0
237107693,WI,25000.0
237108776,CA,10000.0
237108776,CO,8000.0
237108776,CT,10000.0
237108776,FL,49177.0
237108776,GA,17000.0
237108776,IA,100000.0
237108776,IL,70000.0
237108776,IN,6000.0
237108776,MI,6995007.0
237108776,MO,12000.0
237108776,NJ,31000.0
237108776,OH,10000.0
237108776,OK,9177.0
237109897,WI,10000.0
237176723,IL,618161.0
237176723,MA,52500.0
237176723,MS,30000.0
237176723,PA,59785.0
237180620,AL,38450.0
237180620,CA,47500.0
237180620,CT,20500.0
237180620,DC,258455.0
237180620,DE,10788.0
237180620,FL,15250.0
237180620,MA,146200.0
237180620,MD,12953620.0
237180620,MN,14050.0
237180620,NC,20000.0
237180620,NJ,262000.0
237180620,NY,185192.0
237180620,OH,210000.0
237180620,PA,49200.0
237180620,RI,150000.0
237180620,TN,6100.0
237180620,TX,10000.0
237180620,VA,235384.0
237180620,WI,26030.0
237181875,AL,10000.0
237181875,AZ,20000.0
237181875,CA,25390.0
237181875,CT,35000.0
237181875,DC,29500.0
237181875,FL,6905478.0
237181875,IL,75000.0
237181875,MA,45800.0
237181875,MD,21000.0
237181875,ME,70000.0
237181875,MI,6200.0
237181875,NH,75000.0
237181875,NJ,162500.0
237181875,NY,522697.0
237181875,OH,37000.0
237181875,OK,5000.0
237181875,PA,95000.0
237181875,RI,77000.0
237181875,VA,140000.0
237181875,WI,6000.0
237181875,WV,100000.0
237181875,WY,5000.0
237250641,AR,11000.0
237250641,AZ,339000.0
237250641,CA,236100.0
237250641,CO,136630.0
237250641,CT,37500.0
237250641,DC,231000.0
237250641,DE,22500.0
237250641,FL,305540.0
237250641,GA,96500.0
237250641,GU,16000.0
237250641,IA,65200.0
237250641,IL,188955.0
237250641,IN,160500.0
237250641,KY,95000.0
237250641,LA,25000.0
237250641,MA,3157182.0
237250641,MD,153000.0
237250641,ME,5000.0
237250641,MI,127500.0
237250641,MN,98250.0
237250641,MO,70000.0
237250641,MS,18000.0
237250641,MT,13500.0
237250641,NC,278041.0
237250641,NE,5000.0
237250641,NJ,37000.0
237250641,NV,53923.0
237250641,NY,14058574.0
237250641,OH,136500.0
237250641,OK,22000.0
237250641,OR,65000.0
237250641,PA,183005.0
237250641,SC,36000.0
237250641,SD,10000.0
237250641,TN,93200.0
237250641,TX,418600.0
237250641,VA,166610.0
237250641,VT,5000.0
237250641,WA,77100.0
237250641,WI,91500.0
237250641,WV,5000.0
237252609,AL,25000.0
237252609,CA,804500.0
237252609,CO,135000.0
237252609,CT,40000.0
237252609,DC,175000.0
237252609,FL,190000.0
237252609,GA,285000.0
237252609,IL,215000.0
237252609,KY,45000.0
237252609,LA,147500.0
237252609,MA,160000.0
237252609,MD,155000.0
237252609,MI,60000.0
237252609,MN,45000.0
237252609,MS,375000.0
237252609,NC,262500.0
237252609,NJ,9000.0
237252609,NM,220000.0
237252609,NY,817000.0
237252609,OK,10000.0
237252609,OR,10000.0
237252609,PA,135000.0
237252609,SC,70000.0
237252609,SD,70000.0
237252609,TN,140000.0
237252609,WV,100000.0
237284004,AZ,57000.0
237284004,CA,134479.0
237284004,CO,38000.0
237284004,CT,38258.0
237284004,DC,17500.0
237284004,FL,509726.0
237284004,HI,10000.0
237284004,IL,285000.0
237284004,MA,313250.0
237284004,MD,62500.0
237284004,ME,10000.0
237284004,MI,238068.0
237284004,MT,26000.0
237284004,NC,38000.0
237284004,ND,10000.0
237284004,NH,73886.0
237284004,NM,40000.0
237284004,NY,108086.0
237284004,OH,9266911.0
237284004,OR,715000.0
237284004,SC,71997.0
237284004,SD,5000.0
237284004,TN,30000.0
237284004,TX,44393.0
237284004,VA,10000.0
237288807,CT,100434.0
237290968,AR,31000.0
237290968,CA,24000.0
237290968,CO,9500.0
237290968,CT,6000.0
237290968,DC,24255.0
237290968,FL,185350.0
237290968,GA,75800.0
237290968,IA,12534.0
237290968,ID,5500.0
237290968,IL,20000.0
237290968,KS,22874.0
237290968,KY,10000.0
237290968,LA,5000.0
237290968,MA,573500.0
237290968,MD,10000.0
237290968,ME,7500.0
237290968,MN,9600.0
237290968,MO,9057244.0
237290968,MS,10000.0
237290968,NC,20000.0
237290968,NE,10000.0
237290968,NV,16042.0
237290968,NY,55000.0
237290968,OH,432294.0
237290968,OK,370874.0
237290968,PA,11000.0
237290968,RI,20000.0
237290968,TN,97393.0
237290968,TX,66000.0
237290968,WA,5000.0
237290968,WI,65000.0
237298290,CA,7204169.0
237310660,CA,2763891.0
237310660,IL,10000.0
237310660,IN,10000.0
237310660,OR,85714.0
237310660,TX,10000.0
237368880,KS,177790.0
237372791,OH,544433.0
237397882,CA,698571.0
237397882,DC,10000.0
237397882,MA,10000.0
237397882,NY,20000.0
237444497,CA,229128.0
237444497,DC,18500.0
237444497,FL,35550.0
237444497,IL,23000.0
237444497,MA,10000.0
237444497,MD,10000.0
237444497,MI,450617.0
237444497,MN,5000.0
237444497,NJ,105490.0
237444497,NY,60529.0
237444497,OH,5000.0
237444497,TX,10268.0
237444497,VA,10800.0
237444497,WA,5000.0
237825575,AK,229350.0
237825575,AL,1085016.0
237825575,AR,1539537.0
237825575,AZ,7967592.0
237825575,CA,66402609.0
237825575,CO,11448984.0
237825575,CT,26663068.0
237825575,DC,71567550.0
237825575,DE,1372547.0
237825575,FL,20329868.0
237825575,GA,8117893.0
237825575,HI,2358904.0
237825575,IA,891900.0
237825575,ID,345700.0
237825575,IL,37452105.0
237825575,IN,14085832.0
237825575,KS,2472305.0
237825575,KY,1023033.0
237825575,LA,4805014.0
237825575,MA,55136218.0
237825575,MD,9975855.0
237825575,ME,2020904.0
237825575,MI,4831490.0
237825575,MN,21360937.0
237825575,MO,5800873.0
237825575,MS,349350.0
237825575,MT,1495409.0
237825575,NC,7774454.0
237825575,ND,162599.0
237825575,NE,1621647.0
237825575,NH,3878749.0
237825575,NJ,14797110.0
237825575,NM,871011.0
237825575,NV,2344890.0
237825575,NY,291790862.0
237825575,OH,25104342.0
237825575,OK,2607989.0
237825575,OR,1211165.0
237825575,PA,32303602.0
237825575,PR,169570.0
237825575,RI,26808927.0
237825575,SC,1630561.0
237825575,SD,486063.0
237825575,TN,14016399.0
237825575,TX,21590309.0
237825575,UT,2799562.0
237825575,VA,21357171.0
237825575,VI,114000.0
237825575,VT,3279029.0
237825575,WA,3207822.0
237825575,WI,4313273.0
237825575,WV,258447.0
237825575,WY,554800.0
240796877,PA,131200.0
246013117,PA,2883774.0
250965466,AL,15100.0
250965466,AS,60000.0
250965466,AZ,15500.0
250965466,CA,540874.0
250965466,CO,87681.0
250965466,CT,86142.0
250965466,DC,282287.0
250965466,DE,25500.0
250965466,FL,838321.0
250965466,GA,348821.0
250965466,IA,12312.0
250965466,ID,21000.0
250965466,IL,92151.0
250965466,IN,101000.0
250965466,KY,100068.0
250965466,LA,7500.0
250965466,MA,486813.0
250965466,MD,160001.0
250965466,ME,170000.0
250965466,MI,64734.0
250965466,MN,10000.0
250965466,MO,5396.0
250965466,MT,6725.0
250965466,NC,46082.0
250965466,NJ,23749.0
250965466,NM,40000.0
250965466,NY,636536.0
250965466,OH,1422971.0
250965466,PA,42919608.0
250965466,RI,13145.0
250965466,SC,20000.0
250965466,TN,98557.0
250965466,TX,143683.0
250965466,UT,5000.0
250965466,VA,91720.0
250965466,VT,7500.0
250965466,WA,5500.0
250965466,WV,217693.0
251017602,AZ,7600.0
251017602,CA,49500.0
251017602,CO,5000.0
251017602,DC,18939.0
251017602,FL,593988.0
251017602,GA,10000.0
251017602,IL,15168.0
251017602,MA,121623.0
251017602,MD,60500.0
251017602,MS,19000.0
251017602,NJ,16000.0
251017602,NY,7896479.0
251017602,OH,26577.0
251017602,PA,8353451.0
251017602,PR,5000.0
251017602,TX,66118.0
251017602,WV,5000.0
251159382,PA,20000.0
251292553,CA,9000.0
251292553,NY,5600.0
251292553,PA,705191.0
251380549,FL,8177.0
251380549,NY,9881.0
251380549,PA,1952790.0
251449252,PA,57850.0
251761379,FL,7123.0
251761379,GA,7100.0
251761379,MA,30000.0
251761379,NC,18000.0
251761379,OH,15816.0
251761379,PA,569553.0
251761379,TX,7123.0
251782197,IL,10000.0
251782197,NJ,15334.0
251782197,NY,60680.0
251782197,OK,31042.0
251782197,PA,2308268.0
251782197,PW,25853.0
251813245,DC,9638.0
251813245,FL,7157.0
251813245,KY,10000.0
251813245,NY,20764.0
251813245,OK,10930.0
251813245,OR,5000.0
251813245,PA,185417.0
256058560,PA,97121.0
256085617,PA,241965.0
260008332,PA,17076.0
260008332,VA,39000.0
260269131,CO,20000.0
260269131,IL,35000.0
260269131,MD,50000.0
260269131,NY,83333.0
260269131,OH,540742.0
260269131,TN,35000.0
261186431,CT,8000.0
261186431,NY,11500.0
261215705,AK,250597.0
261215705,CA,19595.0
261215705,FL,439028.0
261215705,GA,82444.0
261215705,MA,92204.0
261215705,MD,11348.0
261215705,NC,626016.0
261215705,PA,18186.0
261215705,SC,213948.0
261720415,ME,792901.0
261877961,WI,139905.0
262048480,AK,28000.0
262048480,AL,183450.0
262048480,AR,13500.0
262048480,AZ,437150.0
262048480,CA,6912043.0
262048480,CO,1555300.0
262048480,CT,908409.0
262048480,DC,5225540.0
262048480,DE,23960.0
262048480,FL,1095407.0
262048480,GA,200836.0
262048480,IA,47500.0
262048480,ID,345050.0
262048480,IL,974090.0
262048480,IN,338261.0
262048480,KS,550615.0
262048480,KY,1651160.0
262048480,LA,57750.0
262048480,MA,8764454.0
262048480,MD,933274.0
262048480,ME,746833.0
262048480,MI,194100.0
262048480,MN,385460.0
262048480,MO,302500.0
262048480,MS,27750.0
262048480,MT,74250.0
262048480,NC,469151.0
262048480,ND,40000.0
262048480,NH,369994.0
262048480,NJ,92011857.0
262048480,NM,225500.0
262048480,NV,13000.0
262048480,NY,6829131.0
262048480,OH,181320.0
262048480,OK,93500.0
262048480,OR,403750.0
262048480,PA,3778014.0
262048480,RI,37500.0
262048480,SD,58000.0
262048480,TN,213750.0
262048480,TX,454749.0
262048480,UT,22550.0
262048480,VA,2036812.0
262048480,VT,218460.0
262048480,WA,971137.0
262048480,WI,96900.0
262048480,WV,50000.0
262437362,CA,0.0
262437362,MA,20000.0
262449481,AK,73135.0
262449481,AL,357389.0
262449481,AR,40175.0
262449481,AZ,146105.0
262449481,CA,13784378.0
262449481,CO,325571.0
262449481,CT,41723.0
262449481,DC,2213754.0
262449481,FL,871722.0
262449481,GA,401083.0
262449481,HI,453939.0
262449481,IA,11750.0
262449481,ID,109446.0
262449481,IL,163093.0
262449481,IN,62774.0
262449481,KS,47497.0
262449481,KY,44477.0
262449481,LA,23602.0
262449481,MA,1643016.0
262449481,MD,3019475.0
262449481,ME,215502.0
262449481,MI,83098.0
262449481,MN,51427.0
262449481,MO,253738.0
262449481,MS,12657.0
262449481,MT,14169.0
262449481,NC,153298.0
262449481,NE,102630.0
262449481,NH,11476.0
262449481,NJ,31033.0
262449481,NM,80261.0
262449481,NV,5600.0
262449481,NY,305799.0
262449481,OH,471815.0
262449481,OK,223477.0
262449481,OR,67499.0
262449481,PA,189627.0
262449481,PR,293606.0
262449481,RI,20531.0
262449481,SC,83770.0
262449481,SD,22341.0
262449481,TN,313528.0
262449481,TX,753656.0
262449481,UT,182393.0
262449481,VA,20922412.0
262449481,VT,17004.0
262449481,WA,307953.0
262449481,WI,175074.0
262449481,WV,45915.0
262552404,AL,5000.0
262552404,CA,5000.0
262552404,CT,428500.0
262552404,DC,8000.0
262552404,IL,5000.0
262552404,MA,35100.0
262552404,NC,500000.0
262552404,NH,20000.0
262552404,NY,194100.0
262552404,VT,85000.0
262552404,WA,91000.0
263212021,AL,5740.0
263212021,CA,112643.0
263212021,CO,8687.0
263212021,CT,59794.0
263212021,DC,46794.0
263212021,FL,14000.0
263212021,GA,46376.0
263212021,IL,31780.0
263212021,KS,15687.0
263212021,KY,5000.0
263212021,MA,8120.0
263212021,MD,43871.0
263212021,ME,5000.0
263212021,MI,77217.0
263212021,MO,72797.0
263212021,NC,41065.0
263212021,NH,25899.0
263212021,NJ,39000.0
263212021,NY,182813.0
263212021,OH,130650.0
263212021,OR,15187.0
263212021,PA,118722.0
263212021,RI,8600.0
263212021,SC,18120.0
263212021,TN,27509.0
263212021,TX,24899.0
263212021,UT,219341.0
263212021,VA,35000.0
263212021,VT,20000.0
263305761,AZ,511000.0
263421174,CO,2427648.0
263577879,CA,50000.0
263577879,MA,10000.0
264245043,CA,10142588.0
264245043,CO,6475.0
264245043,CT,34106.0
264245043,DC,32660.0
264245043,GA,1202000.0
264245043,IL,885000.0
264245043,KS,64000.0
264245043,KY,150000.0
264245043,MI,81780.0
264245043,MN,150000.0
264245043,MO,22660.0
264245043,MS,10000.0
264245043,NC,124013.0
264245043,NV,22660.0
264245043,NY,709970.0
264245043,OH,430000.0
264245043,PA,50000.0
264245043,TN,25000.0
264245043,TX,4210807.0
264245043,VA,72368.0
264245043,WA,23738.0
264245043,WI,100000.0
264322369,CA,135035.0
264322369,DC,90419.0
264322369,MD,25000.0
264322369,NH,5000.0
264322369,NY,10000.0
264322369,PA,10000.0
264322369,UT,10000.0
264322369,VA,999780.0
264530730,AL,40000.0
264530730,AR,5000.0
264530730,AZ,25000.0
264530730,CA,125000.0
264530730,CO,105000.0
264530730,CT,910000.0
264530730,DC,42975.0
264530730,FL,426150.0
264530730,GA,5000.0
264530730,IA,140000.0
264530730,IL,1035000.0
264530730,IN,30000.0
264530730,MA,179150.0
264530730,MD,21500.0
264530730,MI,71000.0
264530730,MN,91700.0
264530730,MO,16000.0
264530730,NC,132000.0
264530730,NE,5000.0
264530730,NH,20000.0
264530730,NJ,10000.0
264530730,NM,12000.0
264530730,NY,230900.0
264530730,OH,10000.0
264530730,OK,6666.0
264530730,PA,194042.0
264530730,PR,5000.0
264530730,TN,50000.0
264530730,TX,190000.0
264530730,UT,5000.0
264530730,VA,155000.0
264530730,VT,5000.0
264530730,WI,2296191.0
264530730,WV,10000.0
270418124,CA,2266632.0
270418124,DC,25000.0
270418124,MD,250000.0
270418124,NY,25000.0
270418124,OR,2500.0
270418124,TX,1038310.0
270418124,UT,500000.0
270418124,VA,8700983.0
270418124,WY,2500.0
270439529,KS,185000.0
270978059,IL,50000.0
270978059,LA,11033.0
270978059,TX,10000.0
270978059,WI,1395603.0
271462229,MA,90645.0
273594856,MI,0.0
273594856,NC,7000.0
274126970,MN,3228078.0
274734125,CA,5000.0
274734125,CO,385000.0
274734125,CT,5500.0
274734125,DC,68100.0
274734125,FL,1885496.0
274734125,KS,40025.0
274734125,NY,438472.0
274734125,OH,7000.0
275098203,DC,5000.0
275098203,FL,147029.0
275098203,KY,25000.0
275098203,PA,50000.0
276601178,AL,15000.0
276601178,CA,125741.0
276601178,CO,8812.0
276601178,FL,30000.0
276601178,GA,5000.0
276601178,IL,128000.0
276601178,IN,22000.0
276601178,MA,7120.0
276601178,MD,37460.0
276601178,MI,7000.0
276601178,MN,15000.0
276601178,NC,12000.0
276601178,NY,23670.0
276601178,OH,5000.0
276601178,OR,6161.0
276601178,PA,18000.0
276601178,PR,71811.0
276601178,TN,8975.0
276601178,TX,125000.0
276601178,WA,9500.0
277059768,CA,262500.0
277059768,NV,10000.0
277059768,PA,524809.0
300065901,AZ,34794.0
300065901,CA,25000.0
300065901,FL,98880.0
300065901,KY,85500.0
300065901,MA,31250.0
300065901,NY,65750.0
300065901,OH,441754.0
300065901,OR,15000.0
300065901,VA,65500.0
300086426,MN,3446230.0
300171971,CA,11100.0
300171971,CO,12640.0
300171971,MT,10000.0
300171971,NY,5000.0
300171971,OK,7500.0
300171971,UT,2370971.0
300210866,MI,273298.0
300234776,OH,251316.0
300748315,AL,34750.0
300748315,AZ,10000.0
300748315,CA,3024327.0
300748315,CO,318850.0
300748315,CT,28350.0
300748315,DC,211900.0
300748315,FL,2028802.0
300748315,GA,779450.0
300748315,HI,6000.0
300748315,IA,50250.0
300748315,ID,10000.0
300748315,IL,1072474.0
300748315,IN,111982.0
300748315,KS,6000.0
300748315,KY,10000.0
300748315,LA,12000.0
300748315,MA,2797792.0
300748315,MD,210650.0
300748315,ME,47750.0
300748315,MI,10000.0
300748315,MN,20000.0
300748315,MO,242161.0
300748315,MS,7000000.0
300748315,MT,45000.0
300748315,NC,54850.0
300748315,NE,30000.0
300748315,NH,50000.0
300748315,NJ,423233.0
300748315,NM,10000.0
300748315,NV,157500.0
300748315,NY,1592941.0
300748315,OH,673541.0
300748315,OK,5500.0
300748315,OR,341000.0
300748315,PA,2859615.0
300748315,RI,61000.0
300748315,SC,79500.0
300748315,TN,100874.0
300748315,TX,244100.0
300748315,UT,387250.0
300748315,VA,171400.0
300748315,VT,108600.0
300748315,WA,793610.0
300748315,WI,199300.0
310247014,IL,11100.0
310247014,IN,603325.0
310247014,TN,10000.0
310537174,CA,48000.0
310537174,DC,25000.0
310537174,FL,118600.0
310537174,GA,29730.0
310537174,IL,78274.0
310537174,IN,5000.0
310537174,MD,5980.0
310537174,MI,5600.0
310537174,NC,21500.0
310537174,NY,3052115.0
310537174,OH,9358358.0
310537174,PA,77467.0
310537174,TN,13500.0
310537174,VT,65000.0
310537488,CA,5000.0
310537488,DC,6000.0
310537488,FL,29876.0
310537488,FM,7000.0
310537488,NY,321394.0
310537488,OH,1229089.0
310537488,TN,10000.0
310669700,AK,10000.0
310669700,AL,101097.0
310669700,AR,35000.0
310669700,AZ,279988.0
310669700,CA,2028049.0
310669700,CO,244743.0
310669700,CT,1291494.0
310669700,DC,632050.0
310669700,DE,12641.0
310669700,FL,896305.0
310669700,GA,1232709.0
310669700,HI,15000.0
310669700,IA,683926.0
310669700,ID,29000.0
310669700,IL,634353.0
310669700,IN,222268.0
310669700,KS,1198737.0
310669700,KY,2841920.0
310669700,LA,123400.0
310669700,MA,576153.0
310669700,MD,914882.0
310669700,ME,114090.0
310669700,MI,237050.0
310669700,MN,61844.0
310669700,MO,272880.0
310669700,MT,51500.0
310669700,NC,523076.0
310669700,NH,17596.0
310669700,NJ,929508.0
310669700,NM,50000.0
310669700,NV,5250.0
310669700,NY,2832483.0
310669700,OH,48006231.0
310669700,OK,16000.0
310669700,OR,25000.0
310669700,PA,504926.0
310669700,PR,10000.0
310669700,RI,136000.0
310669700,SC,31000.0
310669700,TN,187675.0
310669700,TX,65400.0
310669700,UT,80811.0
310669700,VA,1537858.0
310669700,VT,35000.0
310669700,WA,3099395.0
310669700,WI,102050.0
310669700,WV,32000.0
310669700,WY,25000.0
310679012,OH,1391923.0
310908698,CA,55000.0
310908698,CO,35081.0
310908698,FL,5000.0
310908698,MD,20000.0
310908698,NJ,10000.0
310908698,OH,174901.0
310908698,PA,30000.0
310908698,RI,10976.0
310908698,TX,7272.0
310908698,WV,1186204.0
310997017,CA,61000.0
310997017,CO,73200.0
310997017,CT,1040000.0
310997017,DC,747250.0
310997017,FL,99916.0
310997017,GA,18274.0
310997017,ID,5000.0
310997017,IL,85543.0
310997017,IN,258208.0
310997017,KY,24108744.0
310997017,LA,5000.0
310997017,MA,35000.0
310997017,MD,10500.0
310997017,ME,17500.0
310997017,MI,5000.0
310997017,MO,5500.0
310997017,MS,10000.0
310997017,MT,10000.0
310997017,NC,25000.0
310997017,ND,5500.0
310997017,NH,10000.0
310997017,NM,10000.0
310997017,NY,327518.0
310997017,OH,86887.0
310997017,PA,31587.0
310997017,SC,5000.0
310997017,TN,208750.0
310997017,TX,168250.0
310997017,VA,604275.0
310997017,VT,140000.0
310997017,WA,28793.0
310997017,WI,30000.0
310997017,WY,6000.0
311040215,OH,262502.0
311044298,AR,6350.0
311044298,CA,119000.0
311044298,CO,130781.0
311044298,CT,7500.0
311044298,DC,116877.0
311044298,FL,447600.0
311044298,GA,102175.0
311044298,IA,5100.0
311044298,ID,6613.0
311044298,IL,161065.0
311044298,IN,211250.0
311044298,KY,111377.0
311044298,LA,35500.0
311044298,MA,22000.0
311044298,MD,176924.0
311044298,ME,17150.0
311044298,MI,279360.0
311044298,MN,154070.0
311044298,MO,203288.0
311044298,NC,54910.0
311044298,NJ,72970.0
311044298,NV,41000.0
311044298,NY,159922.0
311044298,OH,15390250.0
311044298,OK,17340.0
311044298,OR,11395.0
311044298,PA,144950.0
311044298,SC,55500.0
311044298,SD,10637.0
311044298,TN,116860.0
311044298,TX,130953.0
311044298,UT,25000.0
311044298,VA,79618.0
311044298,VT,5100.0
311044298,WA,37788.0
311044298,WI,140788.0
311044298,WV,5000.0
311062282,OH,0.0
311072405,OH,7895.0
311125328,WV,649366.0
311140087,OH,93420.0
311147022,OH,380775.0
311147022,WI,24954.0
311175045,CA,9301.0
311175045,IN,910661.0
311175045,SC,7850.0
311197385,AR,60000.0
311197385,AZ,20000.0
311197385,CO,20000.0
311197385,FL,11000.0
311197385,IN,25000.0
311197385,MD,10000.0
311197385,NC,5000.0
311197385,NY,31579.0
311197385,OH,3333960.0
311197385,OK,60000.0
311197385,PA,12000.0
311197385,TX,15000.0
311197385,WV,29000.0
311255886,AZ,5000.0
311255886,CO,8000.0
311255886,FL,49250.0
311255886,IL,24000.0
311255886,IN,21947355.0
311255886,KY,5000.0
311255886,MA,25000.0
311255886,MD,25000.0
311255886,MI,381000.0
311255886,MN,10000.0
311255886,NY,10000.0
311255886,OH,5000.0
311255886,TN,13000.0
311255886,TX,5000.0
311255886,VA,30000.0
311330325,AZ,10000.0
311330325,DC,5500.0
311330325,IN,10000.0
311330325,OH,339507.0
311330325,PA,10000.0
311330325,TX,10936.0
311384772,AZ,6000.0
311384772,CA,8400.0
311384772,CO,15460.0
311384772,CT,35000.0
311384772,FL,69500.0
311384772,IL,93218.0
311384772,IN,40050.0
311384772,MA,10582.0
311384772,MN,20000.0
311384772,NJ,12100.0
311384772,NY,372328.0
311384772,OH,6335199.0
311417074,OH,108600.0
311425735,OH,514997.0
311450786,OH,490084.0
311480939,FL,42680.0
311480939,OH,168070.0
311620483,FL,17000.0
311620483,MN,52000.0
311620483,OH,625161.0
311640316,AK,702309.0
311640316,AL,10313312.0
311640316,AR,4518397.0
311640316,AZ,12469808.0
311640316,CA,592904423.0
311640316,CO,44699704.0
311640316,CT,18571107.0
311640316,DC,57123212.0
311640316,DE,3375025.0
311640316,FL,35692246.0
311640316,GA,38854763.0
311640316,HI,4288356.0
311640316,IA,16910204.0
311640316,ID,4856931.0
311640316,IL,57316882.0
311640316,IN,20358837.0
311640316,KS,15374541.0
311640316,KY,24510800.0
311640316,LA,6968797.0
311640316,MA,80984392.0
311640316,MD,31104927.0
311640316,ME,5869102.0
311640316,MI,25214820.0
